Id,Timestep,Fitness,EvaluationTime
19,903495,0.109051,1834
33,903562,0,1886
13,903582,0.704989,1844
22,903643,0.537249,2792
24,903681,0.78125,1920
7,903692,0.539374,1854
34,903708,0.0942951,2121
8,903738,0,1576
45,903788,0.195027,2051
46,903789,0.419948,1905
27,903797,0,2736
17,903811,1.53538,1498
47,903864,0.1772,1693
40,903870,0,1815
2,903885,0,1739
20,903947,0.3125,1920
32,903987,0.712831,1964
14,904157,0.145843,2057
35,904217,0,1723
21,904272,0.182565,2191
28,904278,0.233508,1713
15,904284,0.603318,1989
4,904365,1.25923,2303
30,904383,0.0558347,1791
3,904416,0,1434
18,904461,0.400133,2999
6,904467,0.212993,1878
5,904484,0.271592,1841
0,904489,0.416667,1920
48,904538,0.302115,1986
23,904573,0.566856,2999
9,904594,0.171135,1753
11,904620,0.44226,2035
42,904634,0.174927,1715
39,904635,0,1672
10,904671,0.518623,2121
37,904700,0.245339,2038
31,905002,0,1842
49,905012,0.461361,1734
26,905029,0.52459,1525
38,905046,0.0484027,2066
25,905097,0,2521
1,905130,0.752909,2922
8,905132,0.0745156,1342
29,905174,0.0912825,2191
43,905179,0.1544,1943
7,905269,0.262295,1525
46,905275,0.41841,1434
36,905320,0.10627,1882
12,905340,0.375763,2129
40,905417,0,1495
24,905548,0,1815
27,905581,0.0577367,1732
19,905582,0,2035
16,905638,0,2420
33,905645,0,2031
22,905660,0.101781,1965
13,905713,0.0481,2079
44,905768,0.166722,2999
17,905914,0.390054,2051
2,905915,0,1978
20,905919,0.3125,1920
35,905951,0,1682
28,906069,0,1739
34,906132,0,2372
30,906203,0.622172,1768
41,906215,0.0735294,2720
32,906230,0.36513,2191
5,906257,0.116212,1721
45,906278,0.205086,2438
48,906283,0.531601,1693
14,906284,0.0963855,2075
42,906321,0,1635
15,906382,0.733138,2046
39,906386,0.235433,1699
18,906394,0.478469,1881
6,906397,0.159744,1878
4,906483,0.0484027,2066
9,906648,0.14985,2002
11,906707,0.687961,2035
25,906828,0,1679
10,906844,0.0942951,2121
0,906847,0.130095,2306
3,906857,0.083717,2389
47,906915,0.266756,2999
26,906916,0.217984,1835
31,906917,0,1863
8,906969,0.672269,1785
43,906989,0,1758
49,907097,0,2033
46,907116,0.279486,1789
16,907124,0,1434
23,907146,0.238001,2521
29,907267,0.0979912,2041
21,907284,0.0675676,2960
37,907307,0.391389,2555
19,907307,0,1673
20,907405,0,1434
33,907436,0.230017,1739
7,907450,0.0469704,2129
27,907452,0.164926,1819
1,907488,0.346921,2306
12,907509,0,2117
35,907559,0.642674,1556
44,907559,0,1739
22,907677,0.458015,1965
13,907844,1.0101,2079
24,907895,0.43573,2295
17,908017,0.43881,2051
30,908023,0.339367,1768
48,908028,0.295334,1693
38,908046,0.576662,2948
28,908056,1.34367,1935
32,908101,0.494777,1819
34,908159,0.658228,1975
41,908163,0.0527426,1896
36,908197,0,2825
40,908216,0,2747
4,908269,0,1734
42,908270,1.31787,1897
15,908274,1.3587,1840
3,908343,0.348675,1434
45,908381,0.487567,2051
5,908392,0.240038,2083
18,908397,0.35879,1951
49,908431,0,1282
6,908495,0.195503,2046
39,908546,0.28463,2108
2,908589,0,2622
46,908602,0.348675,1434
14,908682,0.724638,2346
9,908694,0.150451,1994
43,908752,0.175336,1711
8,908806,0.616246,1785
11,908810,0.195027,2051
26,908864,1.79325,1896
31,908989,0,2020
10,909017,0.424328,2121
21,909024,0,1688
19,909256,0.158144,1897
44,909290,0.119119,1679
1,909291,0.513992,1751
33,909315,0.656814,1827
35,909379,0,1768
47,909395,1.15321,2428
27,909413,0.209534,1909
12,909493,0.362319,1932
20,909505,0.927734,2048
25,909506,0,2626
22,909520,1.06086,1791
37,909550,0.456413,2191
13,909715,0.0549753,1819
24,909801,0.647249,1854
0,909898,0.400133,2999
16,909940,0,2764
34,910056,0.596206,1845
28,910058,0.307692,1950
48,910066,0.40282,1986
15,910077,0.171331,1751
38,910085,0,1987
46,910088,0.55788,1434
30,910095,0.643564,2020
45,910115,0.356718,1682
7,910147,0.340265,2645
17,910168,0.476417,2099
23,910197,0.200067,2999
18,910207,0,1758
42,910219,0.738007,1897
3,910282,0.158983,1887
5,910285,0,1841
29,910318,0.6002,2999
41,910340,0.235294,2125
39,910366,0.339367,1768
49,910405,0.260146,1922
26,910602,0.177936,1686
9,910627,0.212653,1881
43,910753,0.667009,1949
8,910777,0.0521105,1919
10,910854,0,1785
36,910957,1.58789,2708
37,910984,0.217077,1382
11,910991,0.140911,2129
40,911015,0,2747
14,911080,0.937766,2346
2,911125,0,2484
31,911141,0,2100
32,911152,0.433478,2999
33,911162,0,1795
35,911199,0.961538,1768
4,911223,0,2902
47,911243,0,1796
21,911267,1.27796,2191
19,911343,0.737101,2035
22,911363,0.446678,1791
6,911546,0.466822,2999
24,911587,1.09573,1734
12,911662,0.70855,2117
27,911742,0.395257,2277
3,911768,0.83682,1434
48,911811,0.531601,1693
25,911835,0,2277
45,911849,0.237812,1682
30,911915,0.0565611,1768
42,911986,1.51603,1715
16,912040,0,2048
46,912045,0.209974,1905
29,912067,0.824985,1697
20,912079,1.34814,2522
15,912084,0.102302,1955
34,912099,0.703164,1991
13,912123,0.169779,2356
18,912140,0.478469,1881
39,912186,0.0565611,1768
1,912265,1.26626,2922
7,912267,0.290135,2068
44,912280,0.816882,2938
41,912301,0,1909
17,912319,1.76274,2099
49,912379,0.208117,1922
26,912434,0.955056,1780
5,912476,0.233754,2139
38,912554,0,2417
8,912683,1.67206,1854
28,912703,0,2593
43,912748,2.21307,1943
9,912776,0.476872,2097
40,912894,0.821018,1827
0,912949,0.166722,2999
37,912978,0.46344,1942
33,913009,0.389972,1795
10,913027,0.0942951,2121
21,913058,0,1739
14,913078,0.513875,1946
11,913078,0.638821,2035
47,913091,0.723831,1796
32,913168,0,1964
22,913210,0,1795
23,913248,0,2999
19,913258,1.34192,1863
35,913305,0,2054
6,913461,0.536769,1863
2,913523,0.127877,2346
24,913559,0.15625,1920
31,913571,0,2378
4,913578,1.12896,2303
20,913612,0.472654,1481
25,913706,0,1819
3,913707,0.953895,1887
36,913717,2.28951,2708
27,913743,0.153925,1949
12,913843,0.469704,2129
42,913847,0,1809
48,913849,0.352467,1986
18,913950,0,1758
45,913952,0.43881,2051
30,913984,0.297471,2017
46,914002,1.04987,1905
16,914007,0.78329,1915
15,914091,0.511509,1955
34,914126,0.759494,1975
1,914136,0.384827,1819
49,914165,0,1734
17,914166,2.89694,1795
7,914173,0.809061,1854
41,914194,0.597501,1841
10,914214,0,1135
13,914254,0,2079
26,914266,0,1780
39,914346,0.28463,2108
5,914369,0.108637,1841
44,914428,0.0477099,2096
8,914610,0.693333,1875
38,914698,1.86424,2092
40,914773,0.164204,1827
9,914822,0.351053,1994
33,914856,0.167131,1795
14,914883,0.855676,1753
43,914898,0.285987,2098
47,914952,1.76893,1809
11,915020,1.48148,1890
21,915080,0.0507614,1970
29,915118,1.03368,2999
32,915169,0,1949
19,915230,0.677083,1920
6,915291,0.843645,1778
0,915307,0.433651,2306
2,915314,0.80506,1739
35,915348,0.75339,1991
4,915364,1.21107,1734
23,915434,0,2134
13,915441,0,1135
16,915493,0,1434
37,915565,0.552268,2535
24,915608,0.400601,1997
25,915672,0.365726,1914
3,915678,0.416884,1919
42,915694,1.67131,1795
28,915754,0.133378,2999
27,915797,0.14985,2002
46,915843,0.614869,1789
45,915925,0,1921
49,915951,0.288351,1734
17,915956,0.978136,1738
41,915967,0.929692,1721
48,915972,0,2071
34,916023,0.379404,1845
12,916024,0.140911,2129
40,916041,0,1216
22,916054,0.250716,2792
39,916058,0.060241,1660
26,916098,0.505618,1780
18,916111,2.41821,2109
31,916130,0,2507
30,916166,0,2130
20,916186,0.277557,2522
15,916189,0.0977517,2046
44,916200,0.639535,1720
1,916205,0,2017
10,916244,0.455005,1978
5,916270,0.16225,1849
36,916477,0.221566,2708
8,916537,0,1875
38,916539,0.838457,1789
33,916703,0,1795
14,916730,0,1795
47,916743,0,1739
7,916870,0.302457,2645
9,916893,0.198118,2019
43,916899,0,1949
16,916979,0.069735,1434
46,917030,0.176211,1135
29,917082,0.366109,1912
2,917108,0.574053,1742
0,917127,0,1768
3,917164,0.209205,1434
32,917185,0,1964
19,917202,0.3125,1920
11,917269,1.00137,2197
35,917272,0.854701,1872
21,917293,0.185099,2161
42,917441,0.0589971,1695
24,917451,0,1791
4,917536,0.707547,2120
37,917559,0.0514933,1942
13,917575,0.144092,2082
40,917588,0.133779,1495
25,917638,0,1914
28,917641,0.817439,1835
34,917747,0.657895,1672
45,917781,0.0554324,1804
18,917883,0.697674,1720
41,917915,0.21097,1896
39,917937,0.164204,1827
48,918095,0,2071
10,918124,0.601751,1828
27,918126,0.395257,2277
26,918204,0.146056,2054
12,918205,0.0939408,2129
1,918212,0.56266,1955
31,918250,0,2068
15,918287,0.0488759,2046
6,918342,0,2999
23,918356,0,2870
20,918401,0.0462321,2163
36,918411,0.159405,1882
8,918464,1.28,1875
49,918481,0.201776,2478
46,918516,0.13947,1434
17,918626,0.305577,2618
47,918635,0.163043,1840
7,918702,0.168539,1780
14,918728,0,1946
5,918775,0.366898,2453
43,918783,0,1832
16,918826,0,1795
30,918868,0.226415,2650
2,918899,0.747556,1739
29,918924,0.446927,1790
9,918947,0.1998,2002
22,918975,0,2869
19,919105,1.0805,1851
3,919112,0.527426,1896
44,919190,0.340368,2938
35,919196,0.747863,1872
0,919199,0,2020
32,919201,0.101833,1964
24,919256,0.741586,1753
21,919315,0,1970
4,919322,0.749712,1734
42,919390,0.316289,1897
25,919435,0.401146,1745
38,919539,0.610583,2948
28,919558,0,1865
33,919643,0,2888
13,919706,0.865801,2079
40,919712,0,2072
41,919720,0,1753
39,919757,0.226244,1768
45,919779,0.0513875,1946
37,919802,0.273848,2191
10,919865,0,1689
18,919917,0.353179,1982
11,919954,0.303836,2633
48,919989,0.0542888,1842
34,919996,0.182066,2197
26,920036,0,1780
1,920083,0.164926,1819
23,920117,0,1709
31,920165,0,1863
15,920217,0.585729,1878
36,920303,0.271739,1840
16,920312,0,1434
6,920330,0.258264,1936
12,920374,0,2117
8,920431,0.365535,1915
27,920455,0.527009,2277
46,920473,0.209974,1905
7,920482,0.405093,1728
20,920501,0.0488281,2048
47,920528,0.32591,1841
49,920580,0,2047
43,920698,0,1863
29,920766,0.223464,1790
17,920777,0.809909,2099
14,920872,0.478011,2092
44,920921,0,1679
35,920950,0.822562,1702
30,920967,0.293112,2047
19,921001,0.0542299,1844
9,921001,0.24975,2002
0,921019,0.113122,1768
2,921043,0.143403,2092
32,921072,0.109951,1819
42,921186,1.49083,1744
3,921188,0.296443,2024
5,921280,0.244598,2453
38,921304,0.233508,1713
4,921341,0.101678,1967
28,921445,0,1835
13,921530,0.564334,1772
21,921558,0.547695,2191
25,921577,0,2090
41,921613,0,1841
40,921642,0.266241,1878
37,921649,0.334262,1795
24,921654,0.0426257,2346
10,921665,0.572082,1748
39,921683,0.106724,1874
11,921896,0.952381,1890
31,921902,0.178042,1685
48,921902,0,1861
1,921954,1.64926,1819
22,922023,0.200267,2996
18,922078,0.56899,2109
15,922147,0.905218,1878
12,922159,0,1733
6,922160,0.393701,1778
34,922189,0,2141
8,922268,1.56863,1785
45,922269,0.943396,2438
16,922297,0,1933
27,922315,0.221239,1808
17,922327,0,1498
7,922381,0.649702,1847
33,922555,0.034965,2860
14,922613,0.35524,1689
47,922768,0.0914077,2188
43,922807,0,2057
35,922842,0,1840
19,922904,0.972447,1851
0,922984,0.209096,1913
26,923001,0,2913
32,923014,0.37037,1890
30,923036,0.297471,2017
23,923039,0.905923,2870
9,923047,0.601805,1994
36,923063,0.77548,2708
4,923127,0,1734
46,923230,0.221811,2705
42,923239,0.69965,2001
21,923349,0.40253,1739
3,923370,0.516432,2130
49,923411,0,2779
24,923440,0.346021,1734
2,923441,1.36402,2346
44,923456,0,2483
39,923463,0.578704,1728
20,923479,0.546822,2926
25,923483,0,1854
41,923506,0.108637,1841
40,923523,2.13231,1829
31,923639,0.0593472,1685
13,923661,0.2886,2079
37,923810,1.1854,2109
29,923817,0.200067,2999
10,923841,0.894539,2124
11,923857,0,1909
34,923913,0.179426,1672
6,923947,0.115274,1735
1,923961,1.38107,1955
15,924077,1.06496,1878
17,924099,1.68605,1720
8,924195,0.906667,1875
27,924202,0.435967,1835
18,924239,0,2109
7,924280,0.378993,1847
5,924287,0.37225,2955
38,924304,0.373134,2948
12,924340,0,2129
45,924398,0.288878,2077
28,924496,0.433478,2999
47,924559,0,1739
35,924587,0.649734,1693
33,924668,0.388161,2061
19,924713,0.227661,1757
43,924734,0.373333,1875
26,924833,0.674157,1780
22,924867,0.537249,2792
16,924927,0.814585,2578
48,924953,0.733578,2999
32,924982,0.469729,1916
23,925004,0,1913
14,925011,0.980392,2346
39,925013,0.267023,1498
42,925035,0.114679,1744
30,925108,0.29703,2020
49,925197,0.230681,1734
4,925271,0.956023,2092
0,925342,0.433651,2306
24,925346,0.701187,1854
21,925371,0.761421,1970
9,925405,0.433651,2306
25,925449,0.470219,1914
40,925453,0.319489,1878
3,925552,0.28169,2130
34,925662,0,1697
13,925668,0.102302,1955
10,925682,0,1789
41,925737,0.550711,2179
20,925740,0.226347,2209
31,925748,0.583374,2057
29,925751,1.2221,1882
11,925788,1.22406,1879
2,925839,0,2346
44,925964,0.285016,2456
7,926033,0.587889,1701
8,926042,0,1795
37,926053,0.319489,2191
36,926114,1.43381,2999
45,926132,2.37812,1682
27,926136,0.159405,1882
46,926197,0.480274,2915
23,926334,0,1278
18,926381,0.334928,2090
28,926445,0.158144,1897
5,926478,0.467508,2139
47,926493,0.478215,1882
12,926509,0,2117
35,926511,0.106838,1872
15,926557,0.741351,2428
43,926628,1.30293,1842
48,926698,0.708801,1693
17,926713,0.858704,2562
6,926731,0.0732064,2732
16,926788,0.829187,1809
19,926800,0.29484,2035
33,926828,0,2108
1,926935,0.273785,2922
32,926950,0.26096,1916
26,926984,0,2099
39,927138,0.144718,2073
24,927151,0,1753
49,927171,0.416233,1922
38,927304,0.440977,2948
25,927377,0,1876
40,927383,0.585729,1878
9,927451,0.300903,1994
3,927525,0.676731,1921
34,927581,0.267809,1867
21,927614,0.638978,2191
30,927681,0.0793336,2521
4,927684,0.0847099,2361
41,927685,0,1896
29,927685,0.371945,1882
0,927700,0.346921,2306
22,927728,0,2809
13,927799,0.865801,2079
10,927809,0,2075
42,927830,0.473934,2743
14,927867,1.42653,2804
31,927900,0.904762,2100
7,927939,0.593312,1854
2,927964,0,2073
8,927969,0,1875
46,927970,0.232423,1721
36,928265,0.666984,2099
20,928314,0.0793021,2522
47,928354,0,1809
37,928382,0.0878349,2277
28,928393,0.580169,1896
15,928487,0,1878
12,928493,0,1932
5,928495,0,1965
43,928522,0.597177,1842
26,928653,0.371058,1617
45,928686,0.59952,2502
6,928703,0.520833,1920
17,928720,0,1955
11,928752,0.240385,2912
16,928755,1.51436,1915
23,928780,0,2394
19,928783,0.46608,1931
32,928892,0.31746,1890
33,928941,0.533721,2061
18,928947,0,2514
44,928954,0,2938
24,928956,0.285225,1753
27,929139,0.508302,2951
48,929174,0.618812,2424
40,929262,0.0547345,1827
49,929270,0.341964,2047
39,929298,0.237192,2108
35,929303,0,2740
9,929366,0.644122,1863
3,929386,0.497512,1809
21,929405,0.862565,1739
22,929481,1.17578,1701
4,929503,1.41483,1767
30,929529,0.111359,1796
34,929624,0.050226,1991
29,929642,0.577428,1905
7,929692,0.117578,1701
13,929705,0.0539374,1854
8,929875,0,1854
1,929909,0.102669,2922
41,929916,0.917852,2179
25,929950,0.753669,2521
42,929979,0.715308,2097
31,930009,0.680603,2057
14,930264,0,2345
47,930300,0.105597,1894
38,930304,0.407056,2948
12,930337,0,1792
28,930341,0.0527426,1896
2,930362,0.895141,2346
15,930379,0.163043,1840
36,930416,0.428776,2099
20,930423,0.0486145,2057
43,930449,0.106667,1875
26,930485,1.40449,1780
6,930533,0,1778
17,930612,0,1840
37,930625,0.456413,2191
10,930648,0,2787
11,930694,4.2328,1890
0,930751,0.166722,2999
24,930761,0,1753
16,930798,0,1991
33,930823,0,1830
18,930834,0,1835
19,930870,0.29484,2035
44,930911,0,1905
46,930937,0.308748,2915
5,930957,0.912863,2410
49,931056,0.288351,1734
32,931063,0.0943841,2119
45,931240,0,2502
22,931253,1.10465,1720
48,931265,0,2039
35,931278,1.61206,1923
3,931385,0.821777,1947
29,931391,0.883913,1697
21,931427,0.35533,1970
39,931472,0.235627,2122
9,931515,0.286123,2097
7,931598,0.593312,1854
30,931628,0.195408,2047
4,931647,1.05163,2092
27,931661,0.404858,2470
34,931667,0.452034,1991
41,931689,0,1721
13,931712,0.767263,1955
25,931747,0.229226,1745
40,931761,0.572129,2447
1,931762,0.499722,1801
8,931769,0,1842
23,931831,0,2999
42,932010,0.151592,1979
38,932183,0.383142,1827
14,932191,0.16,1875
36,932208,0,1740
31,932220,0,2159
26,932278,1.14877,1741
2,932325,0.575615,1911
28,932328,0.103359,1935
15,932353,0.676379,1922
6,932413,1.09409,1828
17,932459,0,1795
12,932518,0,2129
0,932592,0.447177,1789
33,932606,0,1731
10,932652,0,1952
47,932664,0.17301,2312
43,932698,0.682749,2197
18,932726,0,1840
37,932786,1.13798,2109
5,932863,0.269687,1854
46,932894,0.262467,1905
11,932943,0.227583,2197
45,932974,0,1682
35,933032,0.293772,1702
19,933188,0,2266
48,933204,0,1887
39,933252,0,1728
3,933260,0.603401,1823
32,933306,0.456413,2191
34,933391,0.119617,1672
20,933401,0.239234,2926
22,933402,0.0953743,2097
44,933419,0,2456
16,933428,0.426687,2578
29,933461,0.148662,2018
41,933462,0,1721
7,933572,0.156087,1922
1,933615,1.16602,1801
21,933670,0.547695,2191
24,933678,0.558464,2865
25,933713,0.104493,1914
30,933777,0.0953743,2097
4,933791,0,2092
13,933843,0.481,2079
9,933873,0.607112,2306
49,933978,0.278746,2870
27,933990,0.307422,2277
8,934059,0.580876,2238
31,934073,0,1801
28,934081,0.0587889,1701
42,934233,0.921234,2171
6,934293,0.547046,1828
17,934300,0,1789
38,934327,0,2092
18,934498,1.27907,1720
12,934502,1.50104,1932
47,934512,0.278396,1796
10,934532,0.0547046,1828
26,934616,0.218723,2286
46,934663,1.04834,1717
43,934693,0.1544,1943
40,934749,0.749319,2936
36,934754,0.32077,2494
2,934798,0.619579,2421
5,934817,0.157729,1902
15,934833,0.0823723,2428
23,934882,0.100033,2999
0,934950,0.520382,2306
33,935004,0,2346
14,935047,0.570613,2804
32,935085,0,1727
19,935103,0.322061,1863
11,935192,0.0910332,2197
29,935210,0,1697
41,935235,0.522952,1721
1,935339,1.31579,1672
35,935364,0,2280
7,935369,0,1745
16,935395,0.156658,1915
39,935407,0.142653,2103
34,935434,0.100452,1991
21,935461,0,1739
25,935486,0.232423,1721
45,935528,0,2502
22,935533,0.625301,2079
24,935584,0,1854
3,935648,0.128425,2336
13,935739,1.30152,1844
49,935758,0.520833,1728
9,935788,0.644122,1863
37,935837,0.200067,2999
30,935846,0.644522,2017
44,935927,0.692182,2456
4,935935,0,2092
8,935965,0.377562,1854
20,935975,0.158604,2522
27,935999,0,1957
42,936000,0.58309,1715
28,936068,0.155039,1935
31,936182,0.0486145,2057
6,936208,0.268384,1863
48,936255,0.200067,2999
12,936310,0,1756
17,936451,0,2099
26,936547,0.266099,1879
36,936615,0.221117,1809
2,936623,0.0564016,1773
40,936643,0.108578,1842
5,936791,0.208117,1922
15,936807,0.780437,1922
33,936828,1.0158,1772
14,936878,0,1779
10,936930,0.383632,2346
47,937002,0.369155,2438
46,937095,0.92437,2380
35,937099,0.118835,1683
29,937144,0.053135,1882
43,937159,1.53273,2414
11,937177,0.775996,1933
0,937201,0.454752,2199
19,937212,0.194458,2057
16,937256,0.331675,1809
25,937323,1.0084,1785
38,937327,0.0678426,2948
32,937328,0,2191
1,937348,0.0510986,1957
24,937370,0.230681,1734
3,937421,0,1721
41,937466,0.137678,2179
21,937483,0,1970
18,937549,1.2004,2999
39,937567,0.28463,2108
22,937664,1.2506,2079
9,937727,0.158983,1887
20,937816,0.0558971,1789
42,937847,0.668524,1795
28,937859,0.230017,1739
30,937918,0.29703,2020
23,937933,0.100033,2999
45,938018,0,2438
7,938028,0.191791,2607
6,938047,0.615557,1787
13,938048,0.531679,2257
4,938079,0.478011,2092
34,938162,0.298954,2676
8,938255,0.357462,2238
31,938291,0.145843,2057
49,938301,0.281012,2491
26,938379,0.11236,1780
37,938424,0.157791,2535
12,938479,0.377893,2117
48,938498,0.319489,2191
33,938633,0,1753
17,938664,0,2161
44,938667,0.297619,2688
14,938683,0,1753
2,938733,0.194363,2058
5,938739,0,1896
36,938766,0,2099
10,938944,0.0509684,1962
15,938965,0.0474834,2106
27,939002,0.169434,2951
0,939042,0,1789
11,939056,0.328407,1827
35,939074,1.61206,1923
32,939100,0,1720
40,939142,0.0408664,2447
43,939160,0.410467,1949
46,939166,0.0990589,2019
1,939219,0.219901,1819
47,939251,0,2197
24,939276,0,1854
19,939299,0,2035
25,939435,0.0970874,2060
38,939471,0.0956023,2092
16,939507,0.136426,2199
18,939592,1.50678,1991
42,939614,0,1715
3,939637,0.231054,2164
9,939642,0.161031,1863
41,939657,0.0467508,2139
39,939722,0.0475511,2103
21,939754,0,2219
7,939781,0.235156,1701
22,939795,0.673401,2079
13,939816,0.2331,1716
45,939860,0,1790
4,939888,0.11383,1757
6,939911,0,1812
28,939912,0,2001
30,939976,0,2006
49,940132,0.168634,1779
29,940195,0,2999
26,940211,0.898876,1780
12,940224,0.295334,1693
31,940239,0.158228,1896
37,940272,0.0556793,1796
34,940308,0.191022,2094
17,940457,0.114877,1741
14,940488,0.456361,1753
23,940506,0.158667,2521
33,940512,0.60208,1827
2,940674,0.158814,1889
20,940794,0.0683527,2926
8,940808,0.119952,2501
35,940828,0.352526,1702
0,940883,0.0558971,1789
46,940935,0.757135,1717
15,940939,0.156087,1922
1,940943,0.0598086,1672
10,940965,0,1969
11,940987,0,1879
43,941054,0,1842
24,941062,0.11534,1734
47,941099,0,1796
5,941104,0,2313
19,941214,0,1863
27,941331,0.0439174,2277
16,941368,0.221117,1809
44,941407,0.260417,2688
48,941415,0,2865
39,941447,0,1673
42,941461,0,1795
41,941465,0.113895,1756
36,941526,0,2708
25,941587,0.047619,2100
21,941601,1.11421,1795
13,941609,0.631821,1741
3,941610,0,1921
18,941635,0.602712,1991
